query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,section_type,section_label,section_start,section_end,section_duration
carnatic_ab_183_Chakkani_Raja_s001_alaap,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s001_alaap.wav,1040.004,10.0,3224814321,alaap,Violin ālāp,773.875,1315.318,541.443
carnatic_ab_183_Chakkani_Raja_s002_composed,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s002_composed.wav,1482.686,10.0,4221158400,composed,Pallavi,1315.318,1660.227,344.909
carnatic_ab_183_Chakkani_Raja_s003_composed,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s003_composed.wav,1721.464,10.0,3138568342,composed,Anupallavi,1660.227,1792.395,132.168
carnatic_ab_183_Chakkani_Raja_s004_composed,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s004_composed.wav,1808.602,10.0,2455675376,composed,Caraṇam,1792.395,1833.958,41.564
carnatic_ab_183_Chakkani_Raja_s005_tani,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s005_tani.wav,3013.837,10.0,3744280520,tani,Tani āvartana,2947.541,3090.759,143.218
carnatic_ab_183_Chakkani_Raja_s006_composed,carnatic_183_Chakkani_Raja,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_183_Chakkani_Raja_s006_composed.wav,3166.389,10.0,2377754746,composed,Caraṇam,3090.759,3252.976,162.217
carnatic_ab_184_Ardhanareeshwaram_s000_alaap,carnatic_184_Ardhanareeshwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_184_Ardhanareeshwaram_s000_alaap.wav,304.692,10.0,1740951595,alaap,Vocal ālāp,0.871,619.067,618.196
carnatic_ab_184_Ardhanareeshwaram_s001_alaap,carnatic_184_Ardhanareeshwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_184_Ardhanareeshwaram_s001_alaap.wav,790.393,10.0,531887700,alaap,Violin ālāp,619.067,972.475,353.408
carnatic_ab_184_Ardhanareeshwaram_s002_composed,carnatic_184_Ardhanareeshwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_184_Ardhanareeshwaram_s002_composed.wav,1021.46,10.0,2925340692,composed,Pallavi,972.475,1080.378,107.903
carnatic_ab_184_Ardhanareeshwaram_s003_composed,carnatic_184_Ardhanareeshwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_184_Ardhanareeshwaram_s003_composed.wav,1127.02,10.0,3742346453,composed,Anupallavi,1080.378,1183.196,102.818
carnatic_ab_184_Ardhanareeshwaram_s004_composed,carnatic_184_Ardhanareeshwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_184_Ardhanareeshwaram_s004_composed.wav,1251.375,10.0,1458486428,composed,Caraṇam,1183.196,1328.901,145.705
carnatic_ab_184_Ardhanareeshwaram_s005_composed,carnatic_184_Ardhanareeshwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_184_Ardhanareeshwaram_s005_composed.wav,1708.914,10.0,1921781272,composed,Caraṇam,1682.889,1744.222,61.333
carnatic_ab_185_Pavamana_Suthudu_Pattu_s000_composed,carnatic_185_Pavamana_Suthudu_Pattu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_185_Pavamana_Suthudu_Pattu_s000_composed.wav,36.506,10.0,1195285143,composed,Pallavi,26.302,57.6,31.298
carnatic_ab_188_Vanajaksha_Ninne_Kori_s000_composed,carnatic_188_Vanajaksha_Ninne_Kori,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_188_Vanajaksha_Ninne_Kori_s000_composed.wav,83.211,10.0,1598288359,composed,Pallavi,39.753,136.348,96.595
carnatic_ab_188_Vanajaksha_Ninne_Kori_s001_composed,carnatic_188_Vanajaksha_Ninne_Kori,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_188_Vanajaksha_Ninne_Kori_s001_composed.wav,167.454,10.0,1562098948,composed,Anupallavi,136.348,207.772,71.425
carnatic_ab_188_Vanajaksha_Ninne_Kori_s002_composed,carnatic_188_Vanajaksha_Ninne_Kori,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_188_Vanajaksha_Ninne_Kori_s002_composed.wav,351.374,10.0,3620063233,composed,Caraṇam,345.327,367.433,22.105
carnatic_ab_189_Karuninchutakidi_s000_composed,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_189_Karuninchutakidi_s000_composed.wav,10.693,10.0,2221032820,composed,Pallavi,0.766,30.941,30.174
carnatic_ab_189_Karuninchutakidi_s001_composed,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_189_Karuninchutakidi_s001_composed.wav,43.997,10.0,3402541953,composed,Anupallavi,30.941,66.188,35.248
carnatic_ab_189_Karuninchutakidi_s002_composed,carnatic_189_Karuninchutakidi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_189_Karuninchutakidi_s002_composed.wav,94.137,10.0,3609607825,composed,Caraṇam,66.188,131.422,65.234
carnatic_ab_18_Parama_Purusham_s000_composed,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_18_Parama_Purusham_s000_composed.wav,29.504,10.0,4280463877,composed,Pallavi,1.057,68.093,67.036
carnatic_ab_18_Parama_Purusham_s001_composed,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_18_Parama_Purusham_s001_composed.wav,89.104,10.0,2961025821,composed,Anupallavi,68.093,120.036,51.943
carnatic_ab_18_Parama_Purusham_s002_composed,carnatic_18_Parama_Purusham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_18_Parama_Purusham_s002_composed.wav,163.586,10.0,1923394419,composed,Caraṇam,120.036,216.944,96.908
carnatic_ab_190_Va_Va_Brindavana_s000_composed,carnatic_190_Va_Va_Brindavana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_190_Va_Va_Brindavana_s000_composed.wav,33.163,10.0,4133847524,composed,Pallavi,0.033,75.437,75.404
carnatic_ab_190_Va_Va_Brindavana_s001_composed,carnatic_190_Va_Va_Brindavana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_190_Va_Va_Brindavana_s001_composed.wav,89.117,10.0,2241037116,composed,Anupallavi,75.437,112.131,36.694
carnatic_ab_190_Va_Va_Brindavana_s002_composed,carnatic_190_Va_Va_Brindavana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_190_Va_Va_Brindavana_s002_composed.wav,162.336,10.0,1891587121,composed,Caraṇam,112.131,222.72,110.589
carnatic_ab_191_Mati_Matiki_s000_alaap,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_191_Mati_Matiki_s000_alaap.wav,265.428,10.0,3006644207,alaap,Vocal ālāp,0.939,540.189,539.25
carnatic_ab_191_Mati_Matiki_s001_alaap,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_191_Mati_Matiki_s001_alaap.wav,729.797,10.0,1162390706,alaap,Violin ālāp,540.189,928.682,388.493
carnatic_ab_191_Mati_Matiki_s002_composed,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_191_Mati_Matiki_s002_composed.wav,997.369,10.0,3561376059,composed,Pallavi,928.682,1076.751,148.069
carnatic_ab_191_Mati_Matiki_s003_composed,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_191_Mati_Matiki_s003_composed.wav,1119.021,10.0,2621397391,composed,Anupallavi,1076.751,1171.307,94.556
carnatic_ab_191_Mati_Matiki_s004_composed,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_191_Mati_Matiki_s004_composed.wav,1238.143,10.0,3485595877,composed,Caraṇam,1171.307,1315.55,144.242
carnatic_ab_191_Mati_Matiki_s005_tani,carnatic_191_Mati_Matiki,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_191_Mati_Matiki_s005_tani.wav,2378.209,10.0,3041003762,tani,Tani āvartana,2168.718,2596.859,428.14
carnatic_ab_192_Sri_Guru_Na_Palitosmi_s000_composed,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_192_Sri_Guru_Na_Palitosmi_s000_composed.wav,16.112,10.0,3038431997,composed,Pallavi,0.488,41.54,41.053
carnatic_ab_192_Sri_Guru_Na_Palitosmi_s001_composed,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_192_Sri_Guru_Na_Palitosmi_s001_composed.wav,59.124,10.0,858240514,composed,Anupallavi,41.54,85.983,44.443
carnatic_ab_192_Sri_Guru_Na_Palitosmi_s002_composed,carnatic_192_Sri_Guru_Na_Palitosmi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_192_Sri_Guru_Na_Palitosmi_s002_composed.wav,130.918,10.0,787005699,composed,Caraṇam,85.983,185.388,99.405
carnatic_ab_193_Thoomani_Madatthu_s000_composed,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_193_Thoomani_Madatthu_s000_composed.wav,32.695,10.0,903262829,composed,Pallavi,0.0,74.939,74.939
carnatic_ab_193_Thoomani_Madatthu_s001_composed,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_193_Thoomani_Madatthu_s001_composed.wav,97.722,10.0,2183186214,composed,Caraṇam,74.939,129.959,55.02
carnatic_ab_193_Thoomani_Madatthu_s002_composed,carnatic_193_Thoomani_Madatthu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_193_Thoomani_Madatthu_s002_composed.wav,196.408,10.0,2364745462,composed,Caraṇam,129.959,271.909,141.949
carnatic_ab_194_Ramabhi_Rama_Manasu_s000_alaap,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_194_Ramabhi_Rama_Manasu_s000_alaap.wav,272.736,10.0,2475457298,alaap,Vocal ālāp,0.824,555.037,554.212
carnatic_ab_194_Ramabhi_Rama_Manasu_s001_alaap,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_194_Ramabhi_Rama_Manasu_s001_alaap.wav,692.781,10.0,104977276,alaap,Violin ālāp,555.037,840.191,285.154
carnatic_ab_194_Ramabhi_Rama_Manasu_s002_composed,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_194_Ramabhi_Rama_Manasu_s002_composed.wav,868.288,10.0,790875716,composed,Pallavi,840.191,905.584,65.393
carnatic_ab_194_Ramabhi_Rama_Manasu_s003_composed,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_194_Ramabhi_Rama_Manasu_s003_composed.wav,946.276,10.0,1970524493,composed,Anupallavi,905.584,997.029,91.445
carnatic_ab_194_Ramabhi_Rama_Manasu_s004_composed,carnatic_194_Ramabhi_Rama_Manasu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_194_Ramabhi_Rama_Manasu_s004_composed.wav,1068.387,10.0,2393482710,composed,Caraṇam,997.029,1149.11,152.082
carnatic_ab_196_Sri_Vidhya_Rajagopala_s000_composed,carnatic_196_Sri_Vidhya_Rajagopala,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_196_Sri_Vidhya_Rajagopala_s000_composed.wav,41.637,10.0,598162453,composed,Pallavi,1.355,91.722,90.367
carnatic_ab_196_Sri_Vidhya_Rajagopala_s001_composed,carnatic_196_Sri_Vidhya_Rajagopala,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_196_Sri_Vidhya_Rajagopala_s001_composed.wav,173.766,10.0,1515938489,composed,Anupallavi,91.722,266.684,174.962
carnatic_ab_19_Marubari_s000_alaap,carnatic_19_Marubari,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_19_Marubari_s000_alaap.wav,18.518,10.0,3534918935,alaap,Vocal ālāp,0.865,46.98,46.114
carnatic_ab_19_Marubari_s001_composed,carnatic_19_Marubari,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_19_Marubari_s001_composed.wav,89.903,10.0,412472087,composed,Pallavi,46.98,142.367,95.388
carnatic_ab_19_Marubari_s002_composed,carnatic_19_Marubari,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_19_Marubari_s002_composed.wav,166.065,10.0,3283820732,composed,Caraṇam,142.367,200.359,57.992
carnatic_ab_19_Marubari_s003_composed,carnatic_19_Marubari,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_19_Marubari_s003_composed.wav,230.861,10.0,1981893,composed,Caraṇam,200.359,271.047,70.687
carnatic_ab_20_Aparadhamula_s000_alaap,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_20_Aparadhamula_s000_alaap.wav,226.202,10.0,3295907822,alaap,Vocal ālāp,1.707,460.498,458.791
carnatic_ab_20_Aparadhamula_s001_alaap,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_20_Aparadhamula_s001_alaap.wav,614.079,10.0,1973271522,alaap,Violin ālāp,460.498,777.706,317.208
carnatic_ab_20_Aparadhamula_s002_composed,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_20_Aparadhamula_s002_composed.wav,800.234,10.0,1527044683,composed,Pallavi,777.706,832.923,55.217
carnatic_ab_20_Aparadhamula_s003_composed,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_20_Aparadhamula_s003_composed.wav,867.597,10.0,3066876751,composed,Anupallavi,832.923,912.103,79.18
carnatic_ab_20_Aparadhamula_s004_composed,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_20_Aparadhamula_s004_composed.wav,920.664,10.0,2805355211,composed,Caraṇam,912.103,938.318,26.215
carnatic_ab_20_Aparadhamula_s005_composed,carnatic_20_Aparadhamula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_20_Aparadhamula_s005_composed.wav,1473.591,10.0,3759992577,composed,Caraṇam,1432.369,1523.984,91.614
carnatic_ab_222_Madhava_Mamava_s000_composed,carnatic_222_Madhava_Mamava,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_222_Madhava_Mamava_s000_composed.wav,40.241,10.0,3441365592,composed,Pallavi,2.318,88.678,86.359
carnatic_ab_222_Madhava_Mamava_s001_composed,carnatic_222_Madhava_Mamava,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_222_Madhava_Mamava_s001_composed.wav,118.681,10.0,1579911102,composed,Anupallavi,88.678,158.571,69.894
carnatic_ab_222_Madhava_Mamava_s002_composed,carnatic_222_Madhava_Mamava,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_222_Madhava_Mamava_s002_composed.wav,224.689,10.0,1423677685,composed,Caraṇam,158.571,301.688,143.117
carnatic_ab_223_Ramachandraya_Mangalam_s000_composed,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_223_Ramachandraya_Mangalam_s000_composed.wav,3.713,10.0,469473227,composed,Pallavi,0.104,16.858,16.753
carnatic_ab_223_Ramachandraya_Mangalam_s001_composed,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_223_Ramachandraya_Mangalam_s001_composed.wav,20.526,10.0,3628969519,composed,Caraṇam,16.858,33.57,16.713
carnatic_ab_223_Ramachandraya_Mangalam_s002_composed,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_223_Ramachandraya_Mangalam_s002_composed.wav,37.226,10.0,979707851,composed,Caraṇam,33.57,50.091,16.521
carnatic_ab_223_Ramachandraya_Mangalam_s003_composed,carnatic_223_Ramachandraya_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_223_Ramachandraya_Mangalam_s003_composed.wav,65.089,10.0,64336512,composed,Caraṇam,50.091,90.828,40.737
carnatic_ab_224_Sapasyat_Kausalya_s000_composed,carnatic_224_Sapasyat_Kausalya,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_224_Sapasyat_Kausalya_s000_composed.wav,28.318,10.0,1864263268,composed,Pallavi,0.792,65.673,64.882
carnatic_ab_224_Sapasyat_Kausalya_s001_composed,carnatic_224_Sapasyat_Kausalya,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_224_Sapasyat_Kausalya_s001_composed.wav,92.594,10.0,3889929839,composed,Caraṇam,65.673,130.294,64.62
carnatic_ab_224_Sapasyat_Kausalya_s002_composed,carnatic_224_Sapasyat_Kausalya,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_224_Sapasyat_Kausalya_s002_composed.wav,156.277,10.0,2463280438,composed,Caraṇam,130.294,191.371,61.078
carnatic_ab_224_Sapasyat_Kausalya_s003_composed,carnatic_224_Sapasyat_Kausalya,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_224_Sapasyat_Kausalya_s003_composed.wav,236.242,10.0,1371612176,composed,Caraṇam,191.371,291.135,99.763
carnatic_ab_225_Seetapati_Namanasuna_s000_composed,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_225_Seetapati_Namanasuna_s000_composed.wav,32.695,10.0,1013548976,composed,Pallavi,0.877,75.053,74.176
carnatic_ab_225_Seetapati_Namanasuna_s001_composed,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_225_Seetapati_Namanasuna_s001_composed.wav,113.816,10.0,2264868832,composed,Anupallavi,75.053,162.232,87.179
carnatic_ab_225_Seetapati_Namanasuna_s002_composed,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_225_Seetapati_Namanasuna_s002_composed.wav,185.496,10.0,630903508,composed,Caraṇam,162.232,219.069,56.837
carnatic_ab_225_Seetapati_Namanasuna_s003_composed,carnatic_225_Seetapati_Namanasuna,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_225_Seetapati_Namanasuna_s003_composed.wav,628.11,10.0,1372532162,composed,Caraṇam,577.127,689.058,111.931
carnatic_ab_226_Karunimpa_Idi_s000_composed,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_226_Karunimpa_Idi_s000_composed.wav,21.516,10.0,1074173884,composed,Pallavi,0.772,51.902,51.13
carnatic_ab_226_Karunimpa_Idi_s001_composed,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_226_Karunimpa_Idi_s001_composed.wav,61.914,10.0,1289092447,composed,Anupallavi,51.902,82.35,30.447
carnatic_ab_226_Karunimpa_Idi_s002_composed,carnatic_226_Karunimpa_Idi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_226_Karunimpa_Idi_s002_composed.wav,172.561,10.0,3705013454,composed,Caraṇam,163.172,191.512,28.34
carnatic_ab_227_Endaro_Mahanubhavulu_s000_alaap,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_227_Endaro_Mahanubhavulu_s000_alaap.wav,26.444,10.0,2778762600,alaap,Vocal ālāp,0.78,62.073,61.294
carnatic_ab_227_Endaro_Mahanubhavulu_s001_composed,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_227_Endaro_Mahanubhavulu_s001_composed.wav,118.511,10.0,4183686289,composed,Pallavi,62.073,185.376,123.302
carnatic_ab_227_Endaro_Mahanubhavulu_s002_composed,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_227_Endaro_Mahanubhavulu_s002_composed.wav,238.009,10.0,747737076,composed,Anupallavi,185.376,300.265,114.89
carnatic_ab_227_Endaro_Mahanubhavulu_s003_composed,carnatic_227_Endaro_Mahanubhavulu,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_227_Endaro_Mahanubhavulu_s003_composed.wav,538.655,10.0,3777865346,composed,Caraṇam,300.265,787.148,486.882
carnatic_ab_228_Bhogeendra_Shayinam_s000_composed,carnatic_228_Bhogeendra_Shayinam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_228_Bhogeendra_Shayinam_s000_composed.wav,29.284,10.0,3109528017,composed,Pallavi,0.8,67.698,66.898
carnatic_ab_228_Bhogeendra_Shayinam_s001_composed,carnatic_228_Bhogeendra_Shayinam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_228_Bhogeendra_Shayinam_s001_composed.wav,104.246,10.0,585923831,composed,Anupallavi,67.698,149.943,82.245
carnatic_ab_228_Bhogeendra_Shayinam_s002_composed,carnatic_228_Bhogeendra_Shayinam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_228_Bhogeendra_Shayinam_s002_composed.wav,205.893,10.0,2348918611,composed,Caraṇam,149.943,272.144,122.201
carnatic_ab_229_Thillana_Senchurutti_s000_composed,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_229_Thillana_Senchurutti_s000_composed.wav,34.754,10.0,778399554,composed,Pallavi,2.727,77.682,74.955
carnatic_ab_229_Thillana_Senchurutti_s001_composed,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_229_Thillana_Senchurutti_s001_composed.wav,100.982,10.0,2374289057,composed,Anupallavi,77.682,135.216,57.535
carnatic_ab_229_Thillana_Senchurutti_s002_composed,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_229_Thillana_Senchurutti_s002_composed.wav,149.693,10.0,881201681,composed,Caraṇam,135.216,173.322,38.106
carnatic_ab_229_Thillana_Senchurutti_s003_composed,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_229_Thillana_Senchurutti_s003_composed.wav,188.77,10.0,2594363653,composed,Anupallavi,182.514,204.359,21.845
carnatic_ab_229_Thillana_Senchurutti_s004_composed,carnatic_229_Thillana_Senchurutti,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_229_Thillana_Senchurutti_s004_composed.wav,215.439,10.0,2264209186,composed,Pallavi,204.359,235.657,31.298
carnatic_ab_22_Hiranmayeem_Lakshmeem_s000_composed,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_22_Hiranmayeem_Lakshmeem_s000_composed.wav,49.886,10.0,1200742104,composed,Pallavi,1.173,109.157,107.984
carnatic_ab_22_Hiranmayeem_Lakshmeem_s001_composed,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_22_Hiranmayeem_Lakshmeem_s001_composed.wav,153.26,10.0,220545844,composed,Anupallavi,109.157,208.213,99.056
