ref_id,corpus,source_track_id,audio_path,duration_sec,samplerate,channels,raagas,taalas,artists,works,work_mbids,role,source_md5
carnatic_109_Sri_Raghuvara_Sugunaalaya,carnatic,109_Sri_Raghuvara_Sugunaalaya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sri Raghuvara Sugunaalaya/Sanjay Subrahmanyan - Sri Raghuvara Sugunaalaya.mp3,256.801,44100,2,Bhairavi,Ādi,Sanjay Subrahmanyan,Shri Raghuvara Sugunalaya,b8e888d5-b02c-41a5-a463-942835bc4565,library_only,5fa3b7d928f768acc87dd7a30fb7a6c3
carnatic_110_Ragam_Thanam_Pallavi_-_Shanmukhapriya,carnatic,110_Ragam_Thanam_Pallavi_-_Shanmukhapriya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Ragam Thanam Pallavi - Shanmukhapriya/Sanjay Subrahmanyan - Ragam Thanam Pallavi - Shanmukhapriya.mp3,3788.042,44100,2,Ṣanmukhapriya,Miśra chāpu,Sanjay Subrahmanyan,Ragam Thanam Pallavi,c2d9d626-fe9c-44ab-916c-6d4660c35103,library_only,3f43c93d6e9290db61870cf37fb9b832
carnatic_111_Sarasadalanayana,carnatic,111_Sarasadalanayana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Live at Vani Mahal by Sanjay Subrahmanyan/Sarasadalanayana/Sanjay Subrahmanyan - Sarasadalanayana.mp3,2765.427,44100,2,Kamās,Caturaśra-jāti jhaṁpe,Sanjay Subrahmanyan,Sarasadala Nayana,ac774194-be09-4f96-b7b0-1c18399194e2,library_only,c72a64b28328e7d8ab34bd50eab7f1f0
carnatic_112_Rama_Rama_Guna_Seema,carnatic,112_Rama_Rama_Guna_Seema,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Rama Rama Guna Seema/Rama Rama Guna Seema.mp3.mp3,3608.491,44100,2,Simhēndra madhyamaṁ,Ādi,Cherthala Ranganatha Sharma,Rama Rama Gunasima,ceb1c95a-6151-4b55-a2f6-ada72b88f2bb,library_and_test_source,decb74ae2344fad7bf9feeab4eb27200
carnatic_113_Prathi_Vaaram_Vaaram,carnatic,113_Prathi_Vaaram_Vaaram,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Prathi Vaaram Vaaram/Prathi Vaaram Vaaram.mp3.mp3,487.877,44100,2,Pāḍi,Ādi,Cherthala Ranganatha Sharma,Prathi Varam Varam,975bc7f0-ab09-4285-9abf-19c7c9fde053,library_only,60f02e9ba87c348e7d16f675928a42be
carnatic_114_Varashiki_Vahana,carnatic,114_Varashiki_Vahana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Varashiki Vahana/Varashiki Vahana.mp3.mp3,545.085,44100,2,,Ādi,Cherthala Ranganatha Sharma,Varashiki Vahana,662b9401-104a-4edc-b4f0-1db72755d2aa,library_only,50a754c435e7bfcb9461b6aaa3e862d8
carnatic_115_Idhu_Thaano_Thillai_Sthalam,carnatic,115_Idhu_Thaano_Thillai_Sthalam,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Idhu Thaano Thillai Sthalam/Idhu Thaano Thillai Sthalam.mp3.mp3,342.871,44100,2,Behāg,Ādi,Cherthala Ranganatha Sharma,Idhu Thaano Thillai Sthalam,36d7a60c-ff60-4d4d-8799-74e1109172ad,library_only,1ff8faa7962e300c3b1522167fb72684
carnatic_116_Bhuvini_Dasudane,carnatic,116_Bhuvini_Dasudane,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Bhuvini Dasudane/Bhuvini Dasudane.mp3.mp3,309.33,44100,2,Śrīranjani,Ādi,Cherthala Ranganatha Sharma,Bhuvini Dasudane,4d05ce9b-c45e-4c85-9eca-941d68b61132,library_and_test_source,f124c3686274f3ffd28db564c8089dea
carnatic_117_Karuna_Nidhi_Illalo,carnatic,117_Karuna_Nidhi_Illalo,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Karuna Nidhi Illalo/Karuna Nidhi Illalo.mp3.mp3,1642.698,44100,2,Tōḍi,Ādi,Cherthala Ranganatha Sharma,Karuna Nidhi Illalo,1ee6d76e-2192-4549-baee-5b694027822e,library_and_test_source,a4e3a25d182889717e0b3529d5b58b03
carnatic_118_Tulasi_Bilva,carnatic,118_Tulasi_Bilva,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Tulasi Bilva/Tulasi Bilva.mp3.mp3,590.799,44100,2,Kēdāragauḷa,Ādi,Cherthala Ranganatha Sharma,Tulasi Bilva,f2ffe5af-d7ff-4a4a-8792-c5a6309e61cb,library_only,c61abe2fa18f4e881094d09928be154f
carnatic_119_Shlokam_-_Shivah_Shaktyayukto,carnatic,119_Shlokam_-_Shivah_Shaktyayukto,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Shlokam - Shivah Shaktyayukto/Shlokam - Shivah Shaktyayukto.mp3.mp3,92.801,44100,2,Madhyamāvati,,Cherthala Ranganatha Sharma,Shlokam - Shivah Shaktyayukto,a8dc76bb-92b8-4244-b1b5-6502b45d7607,library_and_test_source,8585b52ea0207449c05cf1f5e468cf3a
carnatic_120_Velum_Mayilume,carnatic,120_Velum_Mayilume,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3,734.186,44100,2,Sucaritra,Rūpaka,Cherthala Ranganatha Sharma,Velum Mayilume,a0b91e89-3869-4ed1-b3f7-20742f22f661,library_and_test_source,4c4012066713fa731c76ea4a4fd0cb3f
carnatic_121_Tolinenu_Jesina,carnatic,121_Tolinenu_Jesina,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Tolinenu Jesina/Tolinenu Jesina.mp3.mp3,258.858,44100,2,,,Prema Rangarajan,,,library_only,8dd280d060f3620efa4086010e4a9c3b
carnatic_122_Kailasapathe,carnatic,122_Kailasapathe,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Kailasapathe/Kailasapathe.mp3.mp3,2689.116,44100,2,,,Prema Rangarajan,,,library_only,993419517bf5932e2d519b5a35cb9ef5
carnatic_123_Shri_Kamakshi_Shritajana,carnatic,123_Shri_Kamakshi_Shritajana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Shri Kamakshi Shritajana/Shri Kamakshi Shritajana.mp3.mp3,893.403,44100,2,,,Prema Rangarajan,sri kamakshi,b202b9c2-d77b-4cb9-a081-9b3a7fb85791,library_only,082c9ecf6b07d065ad9eb89b19bc524c
carnatic_124_Thillana_Vasanta,carnatic,124_Thillana_Vasanta,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Thillana Vasanta/Thillana Vasanta.mp3.mp3,262.778,44100,2,,,Prema Rangarajan,,,library_only,68653639e88de6c5e1b7d26694f0d010
carnatic_125_Nera_Nammiti,carnatic,125_Nera_Nammiti,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Nera Nammiti/Nera Nammiti.mp3.mp3,315.602,44100,2,,,Prema Rangarajan,Nera Nammiti,9dd812cd-6db9-4bf2-b13c-ff13b46200ed,library_only,f0cb921907147324dc2a919a5081b80a
carnatic_126_Lalitha_Lavanga,carnatic,126_Lalitha_Lavanga,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Lalitha Lavanga/Lalitha Lavanga.mp3.mp3,320.352,44100,2,,,Prema Rangarajan,,,library_only,5bf3223295b810d6f31700a8b60ca247
carnatic_127_Thamarai_Kangal,carnatic,127_Thamarai_Kangal,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Thamarai Kangal/Thamarai Kangal.mp3.mp3,1203.117,44100,2,,,Prema Rangarajan,,,library_only,3ad3cb445d4ea37a77b76eab3c91b2c6
carnatic_128_Gam_Ganapate,carnatic,128_Gam_Ganapate,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Gam Ganapate/Gam Ganapate.mp3.mp3,447.236,44100,2,,,Prema Rangarajan,Gam Ganapathe,e256ee13-f5d4-4280-aca0-5d0f08fff461,library_only,a00fd8ccfdb5e6f2c72ad01a1c36f336
carnatic_129_Karunajaladhe,carnatic,129_Karunajaladhe,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Prema Rangarajan at Arkay by Prema Rangarajan/Karunajaladhe/Karunajaladhe.mp3.mp3,214.88,44100,2,,,Prema Rangarajan,Karunajaladhi Dasarathi,eea106a1-ad90-4bb1-9e0c-5e65cd8ef503,library_only,d248bbf9006c89af78bb7cf3a9aed693
carnatic_130_Ghandhamu_Poyyaruga,carnatic,130_Ghandhamu_Poyyaruga,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Ghandhamu Poyyaruga/Ghandhamu Poyyaruga.mp3.mp3,231.981,44100,2,Puṇṇāgavarāḷi,Ādi,Modhumudi Sudhakar,Gandhamu Poyyaruga,509cf888-d315-463b-b7fe-7b02543ba2ad,library_and_test_source,ae2b69d9136ff128797e97bf78029abe
carnatic_131_Koluvaiyunnade,carnatic,131_Koluvaiyunnade,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Koluvaiyunnade/Koluvaiyunnade.mp3.mp3,302.512,44100,2,Dēvagāndhāri,Ādi,Modhumudi Sudhakar,Koluvaiyunnade,bda97d7a-0ccf-4a24-875c-e54e90398c1d,library_and_test_source,f88c398c5d5b6b4e76541eb96da7d019
carnatic_132_Entha_Muddo,carnatic,132_Entha_Muddo,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Entha Muddo/Entha Muddo.mp3.mp3,441.823,44100,2,,Ādi,Modhumudi Sudhakar,Enta Muddu,6dabe51b-0e8e-41ee-8257-52ab305a5539,library_only,4eb2f180ebe83e7636485b8c46fbe5c2
carnatic_133_Paramatmudu,carnatic,133_Paramatmudu,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Paramatmudu/Paramatmudu.mp3.mp3,892.775,44100,2,Vāgadīśvari,Ādi,Modhumudi Sudhakar,Paramathmudu,e75fefae-7bd5-4d74-aa53-35e6bd48e102,library_and_test_source,d315120637f3e5d70ff66234be5799c0
carnatic_134_Giriraja_Suta,carnatic,134_Giriraja_Suta,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Giriraja Suta/Giriraja Suta.mp3.mp3,187.495,44100,2,,Ādi,Modhumudi Sudhakar,Giriraja suta tanaya sadaya,ffecc2ad-8e6c-4474-9f4f-39ca64876187,library_only,0c5dbecd5b91a6ee5cddea6eb4d758fa
carnatic_135_Paraloka_Bhaya,carnatic,135_Paraloka_Bhaya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Paraloka Bhaya/Paraloka Bhaya.mp3.mp3,471.838,44100,2,Mandāri,Ādi,Modhumudi Sudhakar,Paraloka Bhayamu,8d58f207-c8e4-4e31-b1a7-75c579256619,library_and_test_source,d507d5892c4564b98abbc2e472d0ea1d
carnatic_136_Dudukugala,carnatic,136_Dudukugala,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Dudukugala/Dudukugala.mp3.mp3,801.738,44100,2,Gauḷa,Ādi,Modhumudi Sudhakar,Duduku Gala,9090958b-6221-4d55-8857-f3306a5308cc,library_and_test_source,618c5237bf03e79c21e8de1eb45ce6d0
carnatic_137_Telisi_Rama,carnatic,137_Telisi_Rama,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Telisi Rama/Telisi Rama.mp3.mp3,277.461,44100,2,Pūrṇacandrika,Ādi,Modhumudi Sudhakar,Telisi Rama,b6ebeaf1-6bd9-429c-86af-123d13805648,library_only,0e19442cfa6235e88692823996453e00
carnatic_138_Eramuni,carnatic,138_Eramuni,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Eramuni/Eramuni.mp3.mp3,1325.702,44100,2,Vakuḷābharaṇaṁ,Miśra chāpu,Modhumudi Sudhakar,Eramuni Nammitino,71a9edce-af6e-475d-afa3-07a4529669b5,library_and_test_source,e3a0071b5b9e7acde012d1e6002ba281
carnatic_139_Mangalam_Avanisutanatha,carnatic,139_Mangalam_Avanisutanatha,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Mangalam Avanisutanatha/Mangalam Avanisutanatha.mp3.mp3,123.077,44100,2,Nādanāmakriya,Ādi,Modhumudi Sudhakar,Avani suta natha,b4ec9ea4-d7be-4bdb-b31b-6ecd80f2ac38,library_and_test_source,9f7577f851278b758bf705ccb43fe57c
carnatic_140_Edari_Sancharintura,carnatic,140_Edari_Sancharintura,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Edari Sancharintura/Edari Sancharintura.mp3.mp3,310.584,44100,2,,Ādi,Modhumudi Sudhakar,E Dari Sancharintura,f4c0d033-11c8-4253-a095-ecd003336d9e,library_only,413fcd01b50f511e17de401937acce15
carnatic_141_Rama_Namam_Bhajare,carnatic,141_Rama_Namam_Bhajare,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3,208.55,44100,2,Madhyamāvati,Ādi,Modhumudi Sudhakar,Rama Namam Bhajare,b112e223-7f39-400e-a30a-4ac3c95f1837,library_only,3a50ad84538e16a0a8e671c9e64374c5
carnatic_142_Shobillu_Saptasvara,carnatic,142_Shobillu_Saptasvara,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Shobillu Saptasvara/Shobillu Saptasvara.mp3.mp3,717.415,44100,2,Jaganmōhini,Rūpaka,Modhumudi Sudhakar,Sobhillu Sapthaswara,f26b0cbe-9d79-410b-b98e-10e5eeda0bf4,library_and_test_source,950d99fa2fc28948605db1746d5a3bcd
carnatic_143_Sundari_Nee_Divya,carnatic,143_Sundari_Nee_Divya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Sundari Nee Divya/Sundari Nee Divya.mp3.mp3,1509.787,44100,2,Kalyāṇi,Ādi,Modhumudi Sudhakar,Sundari Nee Divya,d6cc320e-b926-4590-b378-96b50c254223,library_only,ed94a52c796e238bd8cd699016403681
carnatic_144_Vinakayunna_Della,carnatic,144_Vinakayunna_Della,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Vinakayunna Della/Vinakayunna Della.mp3.mp3,1161.263,44100,2,,,Vidya Subramanian,,,library_only,5c41c3ec0b148c7c0d04282cc6f2b447
carnatic_145_Janakipathe,carnatic,145_Janakipathe,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Janakipathe/Janakipathe.mp3.mp3,1803.572,44100,2,,,Vidya Subramanian,Janakipathe Jaya,8927d020-9b43-447c-964e-970ca702bc21,library_only,7aacb382c1517069641797cbfed58596
carnatic_146_Shri_Guruguhasya,carnatic,146_Shri_Guruguhasya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Shri Guruguhasya/Shri Guruguhasya.mp3.mp3,241.56,44100,2,,,Vidya Subramanian,Sri Guruguhasya,377505f2-f0c2-4fe3-8aa0-58555f1a0241,library_only,8a2650244bcd76bbac52c298385d31b4
carnatic_147_Jootamu_Rare,carnatic,147_Jootamu_Rare,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Jootamu Rare/Jootamu Rare.mp3.mp3,423.516,44100,2,,,Vidya Subramanian,,,library_only,cf6d1c258d3b95bd88f8efbfdacc30c9
carnatic_148_Thanaithilam_Kattrerumai,carnatic,148_Thanaithilam_Kattrerumai,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Thanaithilam Kattrerumai/Thanaithilam Kattrerumai.mp3.mp3,629.721,44100,2,,,Vidya Subramanian,,,library_only,6d745fd540cbe383d4356b373c7d1e96
carnatic_149_Kanakangaka_Guha,carnatic,149_Kanakangaka_Guha,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Kanakangaka Guha/Kanakangaka Guha.mp3.mp3,275.978,44100,2,,,Vidya Subramanian,,,library_only,122a45dd19f42181d7d75f7b9506cd57
carnatic_150_Shloka,carnatic,150_Shloka,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Shloka/Shloka.mp3.mp3,33.238,44100,2,,,Vidya Subramanian,,,library_only,7329a4f6b6ecd268e8fcebeecdf5d723
carnatic_151_Thillana_Hameerkalyani,carnatic,151_Thillana_Hameerkalyani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Vidya Subramanian at Arkay by Vidya Subramanian/Thillana Hameerkalyani/Thillana Hameerkalyani.mp3.mp3,426.409,44100,2,,,Vidya Subramanian,,,library_only,5466ee6fe94114e906d450261b007b54
carnatic_152_Vanajakshi_-_Varnam,carnatic,152_Vanajakshi_-_Varnam,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Vanajakshi - Varnam/Sanjay Subrahmanyan - Vanajakshi - Varnam.mp3,561.92,44100,2,Kalyāṇi,Aṭṭa,Sanjay Subrahmanyan,Vanajakshi,fc6d0917-c2c0-4e8e-a333-86ede869a9c7,library_only,89a14d97a8c9b2779aa5d290561a0db2
carnatic_153_Teerthakarayinile,carnatic,153_Teerthakarayinile,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Teerthakarayinile/Sanjay Subrahmanyan - Teerthakarayinile.mp3,110.989,44100,2,,,Sanjay Subrahmanyan,Teertha Karaiyinile,c6d860c7-d031-4c23-9553-9847a12fc471,library_only,091cdd49ae17218f7892c40a8b15d91a
carnatic_154_Innamum_Oru_thalam,carnatic,154_Innamum_Oru_thalam,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Innamum Oru thalam/Sanjay Subrahmanyan - Innamum Oru thalam.mp3,302.88,44100,2,Behāg,Ādi,Sanjay Subrahmanyan,Innamum Oru Thalam,2d62bebf-3952-4dfc-9d27-ddceacbd8eb7,library_only,ff3070b2edcadab13ac5541ab4faba5e
carnatic_155_Nadopasana,carnatic,155_Nadopasana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Nadopasana/Sanjay Subrahmanyan - Nadopasana.mp3,528.0,44100,2,Bēgaḍa,Ādi,Sanjay Subrahmanyan,Nadopasana,fc1469a0-8408-4268-b1c9-c58c534ae5d4,library_only,5fdf8242085c7414b481563654121e10
carnatic_156_Ganta_mani_aadudhu,carnatic,156_Ganta_mani_aadudhu,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Ganta mani aadudhu/Sanjay Subrahmanyan - Ganta mani aadudhu.mp3,243.627,44100,2,Kānaḍa,Ādi,Sanjay Subrahmanyan,Gantamani Aadudhey,e5148282-8966-4c41-a7fe-66b7f3ef138f,library_only,158fdec6d5c6522a3f04184b578006e5
carnatic_157_Janani,carnatic,157_Janani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Janani/Sanjay Subrahmanyan - Janani.mp3,1741.026,44100,2,Rītigauḷa,Miśra chāpu,Sanjay Subrahmanyan,Janani Ninnuvina,c9c86e19-a5b8-41f9-be4d-bf6327e30888,library_only,67a6494135d6cb4723922849d4bd117a
carnatic_158_Oorilen_Kaani_Illai,carnatic,158_Oorilen_Kaani_Illai,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Oorilen Kaani Illai/Sanjay Subrahmanyan - Oorilen Kaani Illai.mp3,48.054,44100,2,Behāg,Ādi,Sanjay Subrahmanyan,Oorilen Kaani Illai,3d65c473-5147-4073-a607-fbf140df51a6,library_only,74513ad993b89b0f39493ddb2e97bf97
carnatic_159_Ramakrishnaru_Manaegae,carnatic,159_Ramakrishnaru_Manaegae,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Ramakrishnaru Manaegae/Sanjay Subrahmanyan - Ramakrishnaru Manaegae.mp3,363.409,44100,2,Tillāng,Miśra chāpu,Sanjay Subrahmanyan,Ramakrishnaru Managae,0c23891d-de7a-4f2c-aecf-d34a902fc745,library_and_test_source,675f4c866535147ff422e4fd5693c68d
carnatic_160_Uppum_karpuramum,carnatic,160_Uppum_karpuramum,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Uppum karpuramum/Sanjay Subrahmanyan - Uppum karpuramum.mp3,92.88,44100,2,Kānaḍa,Ādi,Sanjay Subrahmanyan,Uppum Karpooramum,9ebf273f-1fc0-45bd-8ebc-af043e645d7f,library_and_test_source,280bc82d8496d99c5a6f28e813e5f2a5
carnatic_161_Chalamelara_Saketha_Rama,carnatic,161_Chalamelara_Saketha_Rama,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Chalamelara Saketha Rama/Sanjay Subrahmanyan - Chalamelara Saketha Rama.mp3,232.587,44100,2,Mārgahindōḷaṁ,Ādi,Sanjay Subrahmanyan,Chalamelara Saketa,4c577029-31fe-4b15-8f50-d7d280d07ca0,library_and_test_source,f03ce19c10d6c56b2da1e38b80e8f65b
carnatic_162_Kalilo_Hari_Smrana,carnatic,162_Kalilo_Hari_Smrana,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Kalilo Hari Smrana/Sanjay Subrahmanyan - Kalilo Hari Smrana.mp3,170.16,44100,2,Kāpi,Ādi,Sanjay Subrahmanyan,Kalilo Hari Smaranam,371a4821-772f-43f5-8062-9f936b4df254,library_and_test_source,d4f0cbb8d9752c6c5e8af3ffb6b5b4b0
carnatic_163_Ninnaiye_rathi,carnatic,163_Ninnaiye_rathi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_carnatic/saraga1.5_carnatic/Sanjay at Sastri Hall by Sanjay Subrahmanyan/Ninnaiye rathi/Sanjay Subrahmanyan - Ninnaiye rathi.mp3,363.159,44100,2,Bāgēśrī,Ādi,Sanjay Subrahmanyan,Ninnaye,5f61c48f-e816-4745-bec5-5fe393cd65b2,library_and_test_source,245c80df52055add00227e6d7f4100c4
