query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,section_type,section_label,section_start,section_end,section_duration
hindustani_ab_73_Kalavati_s001_composed,hindustani_73_Kalavati,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_73_Kalavati_s001_composed.wav,108.777,10.0,2610389851,composed,Khyāl (madhya rūpak)-1,28.943,198.043,169.1
hindustani_ab_73_Kalavati_s002_composed,hindustani_73_Kalavati,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_73_Kalavati_s002_composed.wav,265.813,10.0,1676093773,composed,Khyāl (dr̥t tīntāl)-0,198.043,343.589,145.546
hindustani_ab_74_Raag_Marwa_s000_alaap,hindustani_74_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_74_Raag_Marwa_s000_alaap.wav,66.159,10.0,2049470733,alaap,Ālāp-1,0.0,141.48,141.48
hindustani_ab_74_Raag_Marwa_s001_composed,hindustani_74_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_74_Raag_Marwa_s001_composed.wav,773.146,10.0,1403937802,composed,Khyāl (vilambit ēktāl)-2,141.48,1415.28,1273.8
hindustani_ab_74_Raag_Marwa_s002_composed,hindustani_74_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_74_Raag_Marwa_s002_composed.wav,1722.55,10.0,260176919,composed,Khyāl (dr̥t ēktāl)-3,1415.28,2039.736,624.456
hindustani_ab_75_Raag_Hameer_s000_alaap,hindustani_75_Raag_Hameer,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_75_Raag_Hameer_s000_alaap.wav,62.689,10.0,1663432497,alaap,Ālāp-1,0.0,135.03,135.03
hindustani_ab_75_Raag_Hameer_s001_composed,hindustani_75_Raag_Hameer,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_75_Raag_Hameer_s001_composed.wav,531.577,10.0,4242560759,composed,Khyāl (dr̥t tīntāl)-2,135.03,937.701,802.671
hindustani_ab_75_Raag_Hameer_s002_composed,hindustani_75_Raag_Hameer,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_75_Raag_Hameer_s002_composed.wav,1029.902,10.0,1922244092,composed,Khyāl (dr̥t tīntāl)-3,937.701,1131.576,193.875
hindustani_ab_76_Raag_Ahir_Bhairon_s000_alaap,hindustani_76_Raag_Ahir_Bhairon,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_76_Raag_Ahir_Bhairon_s000_alaap.wav,142.989,10.0,20845125,alaap,Ālāp-1,0.0,295.826,295.826
hindustani_ab_76_Raag_Ahir_Bhairon_s001_composed,hindustani_76_Raag_Ahir_Bhairon,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_76_Raag_Ahir_Bhairon_s001_composed.wav,1119.378,10.0,193612794,composed,Khyāl (vilambit tilavāḍā)-2,295.826,1952.457,1656.631
hindustani_ab_76_Raag_Ahir_Bhairon_s002_composed,hindustani_76_Raag_Ahir_Bhairon,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_76_Raag_Ahir_Bhairon_s002_composed.wav,2153.505,10.0,3607145783,composed,Khyāl (madhya ēktāl)-3,1952.457,2365.153,412.696
hindustani_ab_77_Raag_Todi_s000_alaap,hindustani_77_Raag_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_77_Raag_Todi_s000_alaap.wav,135.844,10.0,3956763970,alaap,Ālāp-1,0.0,281.473,281.473
hindustani_ab_77_Raag_Todi_s001_composed,hindustani_77_Raag_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_77_Raag_Todi_s001_composed.wav,538.804,10.0,184568810,composed,Khyāl (madhya tīntāl)-2,281.473,805.901,524.428
hindustani_ab_77_Raag_Todi_s002_composed,hindustani_77_Raag_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_77_Raag_Todi_s002_composed.wav,925.639,10.0,2461689784,composed,Khyāl (dr̥t tīntāl)-3,805.901,1056.183,250.282
hindustani_ab_78_Raag_Poorva_s000_alaap,hindustani_78_Raag_Poorva,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_78_Raag_Poorva_s000_alaap.wav,83.748,10.0,2603333559,alaap,Ālāp-1,0.0,177.029,177.029
hindustani_ab_78_Raag_Poorva_s001_composed,hindustani_78_Raag_Poorva,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_78_Raag_Poorva_s001_composed.wav,978.217,10.0,118728082,composed,Khyāl (vilambit tīntāl)-1,177.029,1789.7,1612.671
hindustani_ab_78_Raag_Poorva_s002_composed,hindustani_78_Raag_Poorva,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_78_Raag_Poorva_s002_composed.wav,2362.741,10.0,2073014737,composed,Khyāl (dr̥t tīntāl)-1,1789.7,2945.228,1155.528
hindustani_ab_79_Raag_Gaud_Malhar_s000_alaap,hindustani_79_Raag_Gaud_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_79_Raag_Gaud_Malhar_s000_alaap.wav,43.729,10.0,2913074334,alaap,Ālāp-1,0.0,97.208,97.208
hindustani_ab_79_Raag_Gaud_Malhar_s001_composed,hindustani_79_Raag_Gaud_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_79_Raag_Gaud_Malhar_s001_composed.wav,370.975,10.0,4129262208,composed,Khyāl (dr̥t tīntāl)-2,97.208,654.826,557.618
hindustani_ab_79_Raag_Gaud_Malhar_s002_composed,hindustani_79_Raag_Gaud_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_79_Raag_Gaud_Malhar_s002_composed.wav,798.37,10.0,132794889,composed,Tarānā (dr̥t tīntāl)-3,654.826,952.189,297.363
hindustani_ab_7_Raag_Bageshree_s000_alaap,hindustani_7_Raag_Bageshree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_7_Raag_Bageshree_s000_alaap.wav,114.113,10.0,378015773,alaap,Ālāp-1,0.0,237.656,237.656
hindustani_ab_7_Raag_Bageshree_s001_composed,hindustani_7_Raag_Bageshree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_7_Raag_Bageshree_s001_composed.wav,909.626,10.0,1912348707,composed,Khyāl (vilambit ēktāl)-2,237.656,1591.194,1353.538
hindustani_ab_7_Raag_Bageshree_s002_composed,hindustani_7_Raag_Bageshree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_7_Raag_Bageshree_s002_composed.wav,1788.725,10.0,2677172992,composed,Khyāl (dr̥t ēktāl)-3,1591.194,1995.82,404.626
hindustani_ab_7_Raag_Bageshree_s003_composed,hindustani_7_Raag_Bageshree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_7_Raag_Bageshree_s003_composed.wav,2140.034,10.0,2092025178,composed,Tarānā (dr̥t tīntāl)-4,1995.82,2465.844,470.024
hindustani_ab_80_Bhairavi_Dadra_s000_alaap,hindustani_80_Bhairavi_Dadra,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_80_Bhairavi_Dadra_s000_alaap.wav,40.746,10.0,1834554477,alaap,Ālāp-1,0.0,91.755,91.755
hindustani_ab_80_Bhairavi_Dadra_s001_composed,hindustani_80_Bhairavi_Dadra,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_80_Bhairavi_Dadra_s001_composed.wav,341.408,10.0,3306682915,composed,Dādrā (madhya dādrā)-2,91.755,601.548,509.793
hindustani_ab_81_Raag_Bihag_s000_alaap,hindustani_81_Raag_Bihag,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_81_Raag_Bihag_s000_alaap.wav,150.243,10.0,1741030443,alaap,Ālāp-1,0.0,310.775,310.775
hindustani_ab_81_Raag_Bihag_s001_composed,hindustani_81_Raag_Bihag,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_81_Raag_Bihag_s001_composed.wav,1111.788,10.0,3676679186,composed,Khyāl (vilambit tilavāḍā)-2,310.775,1923.575,1612.8
hindustani_ab_81_Raag_Bihag_s002_composed,hindustani_81_Raag_Bihag,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_81_Raag_Bihag_s002_composed.wav,2121.657,10.0,4233173734,composed,Khyāl (dr̥t tīntāl)-3,1923.575,2329.228,405.653
hindustani_ab_81_Raag_Bihag_s003_composed,hindustani_81_Raag_Bihag,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_81_Raag_Bihag_s003_composed.wav,2417.948,10.0,2505151461,composed,Tarānā (dr̥t tīntāl)-4,2329.228,2517.055,187.827
hindustani_ab_82_Raag_Paraj_s000_alaap,hindustani_82_Raag_Paraj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_82_Raag_Paraj_s000_alaap.wav,62.59,10.0,3581639820,alaap,Ālāp-1,0.0,135.047,135.047
hindustani_ab_82_Raag_Paraj_s001_composed,hindustani_82_Raag_Paraj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_82_Raag_Paraj_s001_composed.wav,519.665,10.0,3760764457,composed,Khyāl (dr̥t tīntāl)-2,135.047,913.476,778.429
hindustani_ab_83_Raag_Bhoopali_s000_alaap,hindustani_83_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_83_Raag_Bhoopali_s000_alaap.wav,119.986,10.0,3070239558,alaap,Ālāp-1,0.0,249.823,249.823
hindustani_ab_83_Raag_Bhoopali_s001_composed,hindustani_83_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_83_Raag_Bhoopali_s001_composed.wav,1127.897,10.0,2383367862,composed,Khyāl (vilambit tilavāḍā)-2,249.823,2016.932,1767.109
hindustani_ab_83_Raag_Bhoopali_s002_composed,hindustani_83_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_83_Raag_Bhoopali_s002_composed.wav,2514.385,10.0,1963759081,composed,Tarānā (dr̥t tīntāl)-3,2016.932,3022.42,1005.488
hindustani_ab_84_Raag_Kedar_s000_alaap,hindustani_84_Raag_Kedar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_84_Raag_Kedar_s000_alaap.wav,141.187,10.0,2734939983,alaap,Ālāp-1,0.0,291.624,291.624
hindustani_ab_84_Raag_Kedar_s001_composed,hindustani_84_Raag_Kedar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_84_Raag_Kedar_s001_composed.wav,1019.602,10.0,2605694113,composed,Khyāl (vilambit tilavāḍā)-2,291.624,1758.571,1466.947
hindustani_ab_84_Raag_Kedar_s002_composed,hindustani_84_Raag_Kedar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_84_Raag_Kedar_s002_composed.wav,2008.161,10.0,3460219158,composed,Khyāl (dr̥t ēktāl)-3,1758.571,2267.318,508.747
hindustani_ab_84_Raag_Kedar_s003_composed,hindustani_84_Raag_Kedar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_84_Raag_Kedar_s003_composed.wav,2440.023,10.0,1807616219,composed,Tarānā (dr̥t tīntāl)-4,2267.318,2622.903,355.585
hindustani_ab_85_Raag_Sohani_s000_alaap,hindustani_85_Raag_Sohani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_85_Raag_Sohani_s000_alaap.wav,57.114,10.0,190384132,alaap,Ālāp-1,0.0,123.344,123.344
hindustani_ab_85_Raag_Sohani_s001_composed,hindustani_85_Raag_Sohani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/hindustani/ablation/hindustani_ab_85_Raag_Sohani_s001_composed.wav,395.618,10.0,878390759,composed,Khyāl (madhya tīntāl)-2,123.344,678.243,554.899
